pathway	pval	padj	ES	NES	nMoreExtreme	size
BIOCARTA_CASPASE_PATHWAY	0.51875	0.830357142857143	-0.175737992659965	-0.954448171941071	248	20
BIOCARTA_CBL_PATHWAY	0.321223709369025	0.76649016790347	0.274760841836735	1.09970588123832	167	10
BIOCARTA_CCR3_PATHWAY	0.249003984063745	0.760845506861443	0.254887218045113	1.18227974828375	124	14
BIOCARTA_CD40_PATHWAY	0.120792079207921	0.531485148514852	-0.310863444824054	-1.37861439862488	60	13
BIOCARTA_MCM_PATHWAY	0.346076458752515	0.76649016790347	0.241221102476186	1.08860174427933	171	13
BIOCARTA_G1_PATHWAY	0.440900562851782	0.775984990619137	0.167883745677042	1.00867037608984	234	24
BIOCARTA_G2_PATHWAY	0.0641509433962264	0.455264759586123	0.264212953991937	1.48379618135808	33	21
BIOCARTA_CELL2CELL_PATHWAY	0.79324055666004	0.908921471172962	0.242269684411858	0.749811697071646	398	6
BIOCARTA_CERAMIDE_PATHWAY	0.528409090909091	0.830357142857143	0.165075588312103	0.95494239367772	278	22
BIOCARTA_VDR_PATHWAY	0.634469696969697	0.883438818565401	0.149914400951745	0.867236751087351	334	22
BIOCARTA_HDAC_PATHWAY	0.194274028629857	0.633839706652698	-0.236004450695946	-1.24699730983766	94	19
BIOCARTA_GCR_PATHWAY	0.766	0.908921471172962	-0.167851446798815	-0.768223328401501	382	14
BIOCARTA_CTCF_PATHWAY	0.00211864406779661	0.0932203389830508	-0.38657563081085	-2.16134911804963	0	21
BIOCARTA_CTL_PATHWAY	0.00400801603206413	0.146960587842351	-0.624880459037297	-1.93798265710054	1	6
BIOCARTA_CXCR4_PATHWAY	0.706692913385827	0.903855607837629	0.158990994823796	0.821315263475067	358	18
BIOCARTA_CELLCYCLE_PATHWAY	0.290566037735849	0.76649016790347	0.203888401287268	1.14501892008855	153	21
BIOCARTA_CFTR_PATHWAY	0.406189555125725	0.770609613708497	0.272255435986006	1.02922381783299	209	9
BIOCARTA_CYTOKINE_PATHWAY	0.0501002004008016	0.414061974860523	-0.51322919987249	-1.5917113010748	24	6
BIOCARTA_INFLAM_PATHWAY	0.107216494845361	0.499857994887816	-0.387511624817324	-1.44842819038405	51	9
BIOCARTA_D4GDI_PATHWAY	0.55741127348643	0.839002267573696	-0.231536989795918	-0.906488570552503	266	10
BIOCARTA_P35ALZHEIMERS_PATHWAY	0.503006012024048	0.828596230853239	-0.305254489427266	-0.946705722600958	250	6
BIOCARTA_RNA_PATHWAY	0.688659793814433	0.903855607837629	-0.217235729152828	-0.81197655479863	333	9
BIOCARTA_MTA3_PATHWAY	0.00198412698412698	0.0932203389830508	0.531593954378689	2.61960180395832	0	16
BIOCARTA_SKP2E2F_PATHWAY	0.412429378531073	0.770609613708497	0.279611031404432	1.00614581575973	218	8
BIOCARTA_CALCINEURIN_PATHWAY	0.0140562248995984	0.34359660865685	-0.376405726591163	-1.83802585330633	6	16
BIOCARTA_EGF_PATHWAY	0.414893617021277	0.770609613708497	-0.158362035537511	-1.02535721514326	194	28
BIOCARTA_NDKDYNAMIN_PATHWAY	0.391566265060241	0.770609613708497	0.243329080954659	1.04581751345602	194	12
BIOCARTA_EPHA4_PATHWAY	0.0516528925619835	0.414061974860523	-0.485135889057145	-1.59677715566674	24	7
BIOCARTA_EPO_PATHWAY	0.77710843373494	0.908921471172962	-0.148403079824895	-0.744259332470059	386	17
BIOCARTA_ECM_PATHWAY	0.777777777777778	0.908921471172962	0.138112334450295	0.759573656536611	405	20
BIOCARTA_ERK_PATHWAY	0.5046904315197	0.828596230853239	0.158320031923384	0.951210169267468	268	24
BIOCARTA_ERYTH_PATHWAY	0.0516528925619835	0.414061974860523	-0.485352218515525	-1.5974891828431	24	7
BIOCARTA_EPONFKB_PATHWAY	0.0424628450106157	0.414061974860523	-0.463334927466922	-1.61700533436394	19	8
BIOCARTA_EIF_PATHWAY	0.187620889748549	0.625402965828498	0.337354413002081	1.27532144823972	96	9
BIOCARTA_EXTRINSIC_PATHWAY	0.12678936605317	0.536416548686487	-0.472021675033867	-1.32959690841564	61	5
BIOCARTA_FAS_PATHWAY	0.827184466019418	0.923759302153664	0.113355152869801	0.713791380220295	425	27
BIOCARTA_FCER1_PATHWAY	0.0683760683760684	0.458891013384321	-0.220237382207315	-1.51695884365169	31	32
BIOCARTA_FIBRINOLYSIS_PATHWAY	0.00194931773879142	0.0932203389830508	0.756809307514543	2.12445886566412	0	5
BIOCARTA_FMLP_PATHWAY	0.706382978723404	0.903855607837629	-0.131005010315355	-0.810391453080054	331	26
BIOCARTA_FREE_PATHWAY	0.995753715498938	0.995753715498938	-0.136975928582815	-0.478036068657223	468	8
BIOCARTA_GABA_PATHWAY	0.431492842535787	0.77530815630737	-0.357000557813372	-1.00560390142521	210	5
BIOCARTA_GATA3_PATHWAY	0.355899419729207	0.767626199415937	0.283734112749657	1.0726173591945	183	9
BIOCARTA_SET_PATHWAY	0.687382297551789	0.903855607837629	0.224673202614379	0.80845881361823	364	8
BIOCARTA_GH_PATHWAY	0.432489451476793	0.77530815630737	-0.175042799524127	-1.00030069958446	204	22
BIOCARTA_HIVNEF_PATHWAY	0.169014084507042	0.585546092184369	-0.146637325617724	-1.30230529880588	83	53
